"time","Output(1,1)","Output(1,2)","Output(1,3)","Output(2,1)","Output(2,2)","Output(2,3)","Output(3,1)","Output(3,2)","Output(3,3)"
2.2399999999999962,1.7843159250844223,3.5686318501688445,5.3529477752532673,7.1372637003376891,8.9215796254221118,10.7058955505065345,12.4902114755909572,14.2745274006753782,16.0588433257598027
2.2499999999999960,1.7780731968879238,3.5561463937758475,5.3342195906637713,7.1122927875516950,8.8903659844396188,10.6684391813275425,12.4465123782154663,14.2245855751033901,16.0026587719913138
2.2599999999999958,1.7717526620201285,3.5435053240402570,5.3152579860603852,7.0870106480805140,8.8587633101006418,10.6305159721207705,12.4022686341408992,14.1740212961610279,15.9457739581811566
2.2699999999999956,1.7653549525292562,3.5307099050585125,5.2960648575877691,7.0614198101170249,8.8267747626462807,10.5921297151755383,12.3574846677047940,14.1228396202340498,15.8881945727633074
2.2799999999999954,1.7588807081809250,3.5177614163618500,5.2766421245427750,7.0355228327237000,8.7944035409046251,10.5532842490855501,12.3121649572664751,14.0710456654474001,15.8299263736283251
2.2899999999999952,1.7523305763941739,3.5046611527883478,5.2569917291825217,7.0093223055766956,8.7616528819708694,10.5139834583650433,12.2663140347592172,14.0186446111533911,15.7709751875475650
2.2999999999999949,1.7457052121767236,3.4914104243534472,5.2371156365301710,6.9828208487068943,8.7285260608836168,10.4742312730603420,12.2199364852370653,13.9656416974137887,15.7113469095905121
2.3099999999999947,1.7390052780594745,3.4780105561189489,5.2170158341784232,6.9560211122378979,8.6950263902973717,10.4340316683568464,12.1730369464163211,13.9120422244757957,15.6510475025352704
2.3199999999999945,1.7322314440302551,3.4644628880605102,5.1966943320907655,6.9289257761210203,8.6611572201512743,10.3933886641815310,12.1256201082117858,13.8578515522420407,15.5900829962722955
2.3299999999999943,1.7253843874668235,3.4507687749336471,5.1761531624004711,6.9015375498672942,8.6269219373341173,10.3523063248009421,12.0776907122677652,13.8030750997345883,15.5284594872014114
2.3399999999999941,1.7184647930691304,3.4369295861382607,5.1553943792073902,6.8738591722765214,8.5923239653456509,10.3107887584147804,12.0292535514839116,13.7477183445530429,15.4661831376221723
2.3499999999999939,1.7114733527908488,3.4229467055816976,5.1344200583725463,6.8458934111633951,8.5573667639542439,10.2688401167450927,11.9803134695359415,13.6917868223267902,15.4032601751176390
2.3599999999999937,1.7044107657701806,3.4088215315403612,5.1132322973105415,6.8176430630807223,8.5220538288509040,10.2264645946210830,11.9308753603912638,13.6352861261614446,15.3396968919316254
2.3699999999999934,1.6972777382599427,3.3945554765198853,5.0918332147798271,6.7891109530397706,8.4863886912997124,10.1836664295596542,11.8809441678195977,13.5782219060795413,15.2754996443394830
2.3799999999999932,1.6900749835569413,3.3801499671138826,5.0702249506708235,6.7602999342277652,8.4503749177847070,10.1404499013416469,11.8305248848985887,13.5205998684555304,15.2106748520124704
2.3899999999999930,1.6828032219306448,3.3656064438612896,5.0484096657919348,6.7312128877225792,8.4140161096532253,10.0968193315838697,11.7796225535145140,13.4624257754451584,15.1452289973758045
2.3999999999999928,1.6754631805511562,3.3509263611023123,5.0263895416534687,6.7018527222046247,8.3773159027557806,10.0527790833069375,11.7282422638580925,13.4037054444092494,15.0791686249604062
2.4099999999999926,1.6680555934164967,3.3361111868329933,5.0041667802494896,6.6722223736659867,8.3402779670824820,10.0083335604989792,11.6763891539154763,13.3444447473319734,15.0125003407484687
2.4199999999999924,1.6605812012792063,3.3211624025584126,4.9817436038376197,6.6423248051168251,8.3029060063960323,9.9634872076752394,11.6240684089544448,13.2846496102336502,14.9452308115128574
2.4299999999999922,1.6530407515722709,3.3060815031445419,4.9591222547168119,6.6121630062890837,8.2652037578613538,9.9182445094336238,11.5712852610058956,13.2243260125781674,14.8773667641504375
2.4399999999999920,1.6454349983343768,3.2908699966687536,4.9363049950031304,6.5817399933375071,8.2271749916718839,9.8726099900062607,11.5180449883406375,13.1634799866750143,14.8089149850093911
2.4499999999999917,1.6377647021345101,3.2755294042690202,4.9132941064035300,6.5510588085380403,8.1888235106725507,9.8265882128070601,11.4643529149415713,13.1021176170760807,14.7398823192105901
2.4599999999999915,1.6300306299958987,3.2600612599917973,4.8900918899876960,6.5201225199835946,8.1501531499794933,9.7801837799753919,11.4102144099712923,13.0402450399671892,14.6702756699630896
2.4699999999999913,1.6222335553193115,3.2444671106386229,4.8667006659579348,6.4889342212772458,8.1111677765965577,9.7334013319158696,11.3556348872351798,12.9778684425544917,14.6001019978738036
2.4799999999999911,1.6143742578057187,3.2287485156114375,4.8431227734171562,6.4574970312228750,8.0718712890285929,9.6862455468343125,11.3006198046400321,12.9149940624457500,14.5293683202514678
2.4899999999999909,1.6064535233783221,3.2129070467566443,4.8193605701349664,6.4258140935132886,8.0322676168916107,9.6387211402699329,11.2451746636482550,12.8516281870265772,14.4580817104048993
2.4999999999999907,1.5984721441039640,3.1969442882079280,4.7954164323118924,6.3938885764158560,7.9923607205198195,9.5908328646237848,11.1893050087277484,12.7877771528317119,14.3862492969356754
2.5099999999999905,1.5904309181139205,3.1808618362278409,4.7712927543417614,6.3617236724556818,7.9521545905696023,9.5425855086835227,11.1330164267974432,12.7234473449113636,14.3138782630252841
2.5199999999999902,1.5823306495240899,3.1646612990481797,4.7469919485722691,6.3293225980963594,7.9116532476204497,9.4939838971445383,11.0763145466686286,12.6586451961927189,14.2409758457168092
2.5299999999999900,1.5741721483545805,3.1483442967091610,4.7225164450637420,6.2966885934183221,7.8708607417729031,9.4450328901274840,11.0192050384820632,12.5933771868366442,14.1675493351912252
2.5399999999999898,1.5659562304487111,3.1319124608974223,4.6978686913461338,6.2638249217948445,7.8297811522435552,9.3957373826922677,10.9616936131409783,12.5276498435896890,14.0936060740383997
2.5499999999999896,1.5576837173914255,3.1153674347828511,4.6730511521742768,6.2307348695657021,7.7884185869571274,9.3461023043485536,10.9037860217399789,12.4614697391314042,14.0191534565228295
2.5599999999999894,1.5493554364271356,3.0987108728542712,4.6480663092814067,6.1974217457085423,7.7467771821356779,9.2961326185628135,10.8454880549899499,12.3948434914170846,13.9441989278442193
2.5699999999999892,1.5409722203769975,3.0819444407539951,4.6229166611309926,6.1638888815079902,7.7048611018849877,9.2458333222619853,10.7868055426389837,12.3277777630159804,13.8687499833929770
2.5799999999999890,1.5325349075556305,3.0650698151112610,4.5976047226668912,6.1301396302225220,7.6626745377781527,9.1952094453337825,10.7277443528894132,12.2602792604450439,13.7928141680006746
2.5899999999999888,1.5240443416872855,3.0480886833745711,4.5721330250618566,6.0961773667491421,7.6202217084364277,9.1442660501237132,10.6683103918109978,12.1923547334982842,13.7163990751855707
2.5999999999999885,1.5155013718214740,3.0310027436429481,4.5465041154644226,6.0620054872858962,7.5775068591073698,9.0930082309288451,10.6085096027503187,12.1240109745717923,13.6395123463932659
2.6099999999999883,1.5069068522480635,3.0138137044961271,4.5207205567441902,6.0276274089922541,7.5345342612403172,9.0414411134883803,10.5483479657364434,12.0552548179845083,13.5621616702325696
2.6199999999999881,1.4982616424118489,2.9965232848236978,4.4947849272355471,5.9930465696473956,7.4913082120592449,8.9895698544710942,10.4878314968829436,11.9860931392947911,13.4843547817066405
2.6299999999999879,1.4895666068266100,2.9791332136532200,4.4686998204798298,5.9582664273064401,7.4478330341330494,8.9373996409596597,10.4269662477862699,11.9165328546128801,13.4060994614394886
2.6399999999999877,1.4808226149886592,2.9616452299773184,4.4424678449659769,5.9232904599546368,7.4041130749432957,8.8849356899319538,10.3657583049206146,11.8465809199092735,13.3274035348979325
2.6499999999999875,1.4720305412898935,2.9440610825797870,4.4160916238696810,5.8881221651595741,7.3601527064494681,8.8321832477393620,10.3042137890292551,11.7762443303191482,13.2482748716090430
2.6599999999999873,1.4631912649303564,2.9263825298607129,4.3895737947910698,5.8527650597214258,7.3159563246517827,8.7791475895821396,10.2423388545124965,11.7055301194428516,13.1687213843732103
2.6699999999999871,1.4543056698303181,2.9086113396606361,4.3629170094909533,5.8172226793212722,7.2715283491515894,8.7258340189819066,10.1801396888122255,11.6344453586425445,13.0887510284728616
2.6799999999999868,1.4453746445418831,2.8907492890837663,4.3361239336256494,5.7814985781675325,7.2268732227094148,8.6722478672512988,10.1176225117931811,11.5629971563350651,13.0083718008769473
2.6899999999999866,1.4363990821601382,2.8727981643202765,4.3091972464804149,5.7455963286405529,7.1819954108006918,8.6183944929608298,10.0547935751209678,11.4911926572811058,12.9275917394412438
2.6999999999999864,1.4273798802338422,2.8547597604676844,4.2821396407015264,5.7095195209353689,7.1368994011692113,8.5642792814030528,9.9916591616368962,11.4190390418707377,12.8464189221045793
2.7099999999999862,1.4183179406756714,2.8366358813513428,4.2549538220270140,5.6732717627026856,7.0915897033783573,8.5099076440540280,9.9282255847297005,11.3465435254053713,12.7648614660810438
2.7199999999999860,1.4092141696720302,2.8184283393440603,4.2276425090160910,5.6368566786881207,7.0460708483601513,8.4552850180321819,9.8644991877042116,11.2737133573762414,12.6829275270482729
2.7299999999999858,1.4000694775924325,2.8001389551848650,4.2002084327772975,5.6002779103697300,7.0003473879621634,8.4004168655545950,9.8004863431470284,11.2005558207394600,12.6006252983318934
2.7399999999999856,1.3908847788984657,2.7817695577969315,4.1726543366953965,5.5635391155938629,6.9544238944923285,8.3453086733907931,9.7361934522892604,11.1270782311877259,12.5179630100861914
2.7499999999999853,1.3816609920523453,2.7633219841046905,4.1449829761570358,5.5266439682093811,6.9083049602617264,8.2899659523140716,9.6716269443664160,11.0532879364187622,12.4349489284711083
2.7599999999999851,1.3723990394250694,2.7447980788501387,4.1171971182752074,5.4895961577002774,6.8619951971253466,8.2343942365504148,9.6067932759754857,10.9791923154005548,12.3515913548256240
2.7699999999999849,1.3630998472041824,2.7261996944083648,4.0892995416125473,5.4523993888167297,6.8154992360209121,8.1785990832250945,9.5416989304292770,10.9047987776334594,12.2678986248376418
2.7799999999999847,1.3537643453011572,2.7075286906023144,4.0612930359034713,5.4150573812046288,6.7688217265057862,8.1225860718069427,9.4763504171081010,10.8301147624092575,12.1838791077104158
2.7899999999999845,1.3443934672584046,2.6887869345168092,4.0331804017752138,5.3775738690336183,6.7219673362920229,8.0663608035504275,9.4107542708088321,10.7551477380672367,12.0995412053256413
2.7999999999999843,1.3349881501559198,2.6699763003118395,4.0049644504677593,5.3399526006236790,6.6749407507795988,8.0099289009355186,9.3449170510914374,10.6799052012473581,12.0148933514032770
2.8099999999999841,1.3255493345175751,2.6510986690351501,3.9766480035527252,5.3021973380703002,6.6277466725878753,7.9532960071054504,9.2788453416230254,10.6043946761406005,11.9299440106581756
2.8199999999999839,1.3160779642170690,2.6321559284341380,3.9482338926512068,5.2643118568682761,6.5803898210853449,7.8964677853024137,9.2125457495194834,10.5286237137365521,11.8447016779536209
2.8299999999999836,1.3065749863835385,2.6131499727670771,3.9197249591506158,5.2262999455341541,6.5328749319176929,7.8394499183012316,9.1460249046847704,10.4525998910683082,11.7591748774518479
2.8399999999999834,1.2970413513068482,2.5940827026136963,3.8911240539205441,5.1881654052273927,6.4852067565342404,7.7822481078410881,9.0792894591479367,10.3763308104547853,11.6733721617616339
2.8499999999999832,1.2874780123425604,2.5749560246851209,3.8624340370276817,5.1499120493702417,6.4373900617128026,7.7248680740553635,9.0123460863979243,10.2998240987404834,11.5873021110830443
