"time","out1","out2","out3"
9.8000000000000007,10.8667482566840992,5.3999999999999986,-5.7324024767891322
9.9000000000000004,11.5690586891974903,5.6999999999999984,-6.2289214048339945
10.0000000000000000,12.0704974672652572,5.9999999999999982,-6.7114670997690542
10.1000000000000014,12.7137273330221543,6.2999999999999980,-7.1752181245233428
10.2000000000000011,13.2280562099707524,6.5999999999999979,-7.6155408321604225
10.3000000000000007,13.8215412777216304,6.8999999999999977,-8.0280356637468220
10.4000000000000004,14.3430661720158881,7.1999999999999975,-8.4085811072904981
10.5000000000000000,10.2278172290732989,7.4999999999999973,-8.7533748785261469
10.6000000000000014,10.3278172290733004,7.7999999999999972,-9.0589719120825656
10.7000000000000011,11.6703469310130998,8.0999999999999979,-9.3223187834368790
10.8000000000000007,11.8833041766439926,8.3999999999999986,-9.5407842177228517
10.9000000000000004,13.0913712786817928,8.6999999999999993,-9.7121853805593492
11.0000000000000000,13.3947930567133113,9.0000000000000000,-9.8348096882097007
11.1000000000000014,14.4977483316581335,9.3000000000000007,-9.9074319191520370
11.2000000000000011,14.8738549730454075,9.6000000000000014,-9.9293264560874768
11.3000000000000007,15.8969703269705960,9.9000000000000021,-9.9002745360680517
11.4000000000000004,16.3318959422249534,10.2000000000000028,-9.8205664363034906
11.5000000000000000,17.2968558810024007,10.5000000000000036,-9.6909985738070077
11.6000000000000014,17.7799664347588582,10.8000000000000043,-9.5128655478594890
11.7000000000000011,18.7052308303642967,11.1000000000000050,-9.2879472048011298
11.8000000000000007,19.2285371879252054,11.4000000000000057,-9.0184908543948659
11.9000000000000004,20.1296101363843292,11.7000000000000064,-8.7071888154498094
12.0000000000000000,20.6872589112996224,12.0000000000000071,-8.3571515150614122
12.1000000000000014,20.7139388019157451,3.2999999999999998,4.0679718791949755
12.2000000000000011,21.3017680862387522,3.5999999999999996,4.4846352469115232
12.3000000000000007,22.1901306698531009,3.8999999999999995,4.9285237148753733
12.4000000000000004,22.8052811632025936,4.1999999999999993,5.3952020962267042
12.5000000000000000,17.7537762297076753,4.4999999999999991,5.8800074948267529
12.6000000000000014,17.8537762297076767,4.7999999999999989,6.3780958953748410
12.7000000000000011,19.2977897134704577,5.0999999999999988,6.8844905632081748
12.8000000000000007,19.5199727574488904,5.3999999999999986,7.3941317701896097
12.9000000000000004,20.8817605005522324,5.6999999999999984,7.9019273498387541
