"time","Input"
0.0000000000000000,0.0000000000000000
0.0000000000000000,0.0000000000000000
0.0001000000000000,0.9424638433144006
0.0002000000000000,1.8848439715408176
0.0003000000000000,2.8270566770273251
0.0004000000000000,3.7690182669934540
0.0005000000000000,4.7106450709642660
0.0006000000000000,5.6518534482024529
0.0007000000000000,6.5925597951377837
0.0008000000000000,7.5326805527932725
0.0009000000000000,8.4721322142073436
0.0010000000000000,9.4108313318514316
0.0011000000000000,10.3486945250422533
0.0012000000000000,11.2856384873481677
0.0013000000000000,12.2215799939889447
0.0014000000000000,13.1564359092282483
0.0015000000000000,14.0901231937582665
0.0016000000000000,15.0225589120757057
0.0017000000000000,15.9536602398486291
0.0018000000000000,16.8833444712733858
0.0019000000000000,17.8115290264210095
0.0020000000000000,18.7381314585724610
0.0021000000000000,19.6630694615420083
0.0022000000000000,20.5862608769881312
0.0023000000000000,21.5076237017113350
0.0024000000000000,22.4270760949381156
0.0025000000000000,23.3445363855905406
0.0026000000000000,24.2599230795407443
0.0027000000000000,25.1731548668497069
0.0028000000000000,26.0841506289896898
0.0029000000000000,26.9928294460496332
0.0030000000000000,27.8991106039229280
0.0031000000000000,28.8029136014769200
0.0032000000000000,29.7041581577034925
0.0033000000000000,30.6027642188500693
0.0034000000000000,31.4986519655304775
0.0035000000000000,32.3917418198149321
0.0036000000000000,33.2819544522986632
0.0037000000000000,34.1692107891483303
0.0038000000000000,35.0534320191258928
0.0039000000000000,35.9345396005890692
0.0040000000000000,36.8124552684677937
0.0041000000000000,37.6871010412162661
0.0042000000000000,38.5583992277396561
0.0043000000000000,39.4262724342950932
0.0044000000000000,40.2906435713662603
0.0045000000000000,41.1514358605108796
0.0046000000000000,42.0085728411806159
0.0047000000000000,42.8619783775128340
0.0048000000000000,43.7115766650932898
0.0049000000000000,44.5572922376896301
0.0050000000000000,45.3990499739546749
0.0051000000000000,46.2367751040991735
0.0052000000000000,47.0703932165332546
0.0053000000000000,47.8998302644760940
0.0054000000000000,48.7250125725332239
0.0055000000000000,49.5458668432407592
0.0056000000000000,50.3623201635760793
0.0057000000000000,51.1743000114344895
0.0058000000000000,51.9817342620709439
0.0059000000000000,52.7845511945066335
0.0060000000000000,53.5826794978996688
0.0061000000000000,54.3760482778792422
0.0062000000000000,55.1645870628430259
0.0063000000000000,55.9482258102166909
0.0064000000000000,56.7268949126756539
0.0065000000000000,57.5005252043278574
0.0066000000000000,58.2690479668575989
0.0067000000000000,59.0323949356294477
0.0068000000000000,59.7904983057518820
0.0069000000000000,60.5432907381001399
0.0070000000000000,61.2907053652976401
0.0071000000000000,62.0326757976555996
0.0072000000000000,62.7691361290700485
0.0073000000000000,63.5000209428760556
0.0074000000000000,64.2252653176584403
0.0075000000000000,64.9448048330183667
0.0076000000000000,65.6585755752956430
0.0077000000000000,66.3665141432458370
0.0078000000000000,67.0685576536720021
0.0079000000000000,67.7646437470102256
0.0080000000000000,68.4547105928688637
0.0081000000000000,69.1386968955206385
0.0082000000000000,69.8165418993472571
0.0083000000000000,70.4881853942361403
0.0084000000000000,71.1535677209285353
0.0085000000000000,71.8126297763188859
0.0086000000000000,72.4653130187046628
0.0087000000000000,73.1115594729864142
0.0088000000000000,73.7513117358173957
0.0089000000000000,74.3845129807024961
0.0090000000000000,75.0111069630459610
0.0091000000000000,75.6310380251471912
0.0092000000000000,76.2442511011447834
0.0093000000000000,76.8506917219076655
0.0094000000000000,77.4503060198733806
0.0095000000000000,78.0430407338329672
0.0096000000000000,78.6288432136618951
0.0097000000000000,79.2076614249967008
0.0098000000000000,79.7794439538570970
0.0099000000000000,80.3441400112127582
0.0100000000000000,80.9016994374947416
0.0101000000000000,81.4520727070509309
0.0102000000000000,81.9952109325452341
0.0103000000000000,82.5310658692999510
0.0104000000000000,83.0595899195812706
0.0105000000000000,83.5807361368270136
0.0106000000000000,84.0944582298169081
0.0107000000000000,84.6007105667842154
0.0108000000000000,85.0994481794691779
0.0109000000000000,85.5906267671132923
0.0110000000000000,86.0742027003943662
0.0111000000000000,86.5501330253019034
0.0112000000000000,87.0183754669525626
0.0113000000000000,87.4788884333452756
0.0114000000000000,87.9316310190556294
0.0115000000000000,88.3765630088693399
0.0116000000000000,88.8136448813544490
0.0117000000000000,89.2428378123717891
0.0118000000000000,89.6641036785235741
0.0119000000000000,90.0774050605398031
0.0120000000000000,90.4827052466019524
0.0121000000000000,90.8799682356040108
0.0122000000000000,91.2691587403502780
0.0123000000000000,91.6502421906897951
0.0124000000000000,92.0231847365870408
0.0125000000000000,92.3879532511286783
0.0126000000000000,92.7445153334661256
0.0127000000000000,93.0928393116935666
0.0128000000000000,93.4328942456612026
0.0129000000000000,93.7646499297235607
0.0130000000000000,94.0880768954225459
0.0131000000000000,94.4031464141049810
0.0132000000000000,94.7098304994744211
0.0133000000000000,95.0081019100771726
0.0134000000000000,95.2979341517218899
0.0135000000000000,95.5793014798330063
0.0136000000000000,95.8521789017375880
0.0137000000000000,96.1165421788851830
0.0138000000000000,96.3723678290009644
0.0139000000000000,96.6196331281714720
0.0140000000000000,96.8583161128631076
0.0141000000000000,97.0883955818731010
0.0142000000000000,97.3098510982126470
0.0143000000000000,97.5226629909223419
0.0144000000000000,97.7268123568193516
0.0145000000000000,97.9222810621765802
0.0146000000000000,98.1090517443334136
0.0147000000000000,98.2871078132379239
0.0148000000000000,98.4564334529205354
0.0149000000000000,98.6170136228988810
0.0150000000000000,98.7688340595137788
0.0151000000000000,98.9118812771961728
0.0152000000000000,99.0461425696651219
0.0153000000000000,99.1716060110562836
0.0154000000000000,99.2882604569813765
0.0155000000000000,99.3960955455179658
0.0156000000000000,99.4951016981300143
0.0157000000000000,99.5852701205185724
0.0158000000000000,99.6665928034029918
0.0159000000000000,99.7390625232323629
0.0160000000000000,99.8026728428271497
0.0161000000000000,99.8574181119509632
0.0162000000000000,99.9032934678124747
0.0163000000000000,99.9402948354972835
0.0164000000000000,99.9684189283299958
0.0165000000000000,99.9876632481660579
0.0166000000000000,99.9980260856137164
0.0167000000000000,99.9995065201858182
0.0168000000000000,99.9921044203816081
0.0169000000000000,99.9758204436984101
0.0170000000000000,99.9506560365731644
0.0171000000000000,99.9166134342540033
0.0172000000000000,99.8736956606017401
0.0173000000000000,99.8219065278211843
0.0174000000000000,99.7612506361225257
0.0175000000000000,99.6917333733128004
0.0176000000000000,99.6133609143172549
0.0177000000000000,99.5261402206308361
0.0178000000000000,99.4300790396998906
0.0179000000000000,99.3251859042339476
0.0180000000000000,99.2114701314477827
0.0181000000000000,99.0889418222338634
0.0182000000000000,98.9576118602651036
0.0183000000000000,98.8174919110280570
0.0184000000000000,98.6685944207868175
0.0185000000000000,98.5109326154773868
0.0186000000000000,98.3445204995329760
0.0187000000000000,98.1693728546398887
0.0188000000000000,97.9855052384246790
0.0189000000000000,97.7929339830721887
0.0190000000000000,97.5916761938747470
0.0191000000000000,97.3817497477128882
0.0192000000000000,97.1631732914674018
0.0193000000000000,96.9359662403629301
0.0194000000000000,96.7001487762435090
0.0195000000000000,96.4557418457798121
